calendar_date,julian_date,pot_ID,species,census,pendant_ID,table_ID,lightbulb_strength,factor,number_planted,number_germinated,soil_moisture
24/07/2021,205,26,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,28
24/07/2021,205,27,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,14
24/07/2021,205,28,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,20
24/07/2021,205,29,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,30
24/07/2021,205,30,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,22
24/07/2021,205,31,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,23
24/07/2021,205,32,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,15
24/07/2021,205,33,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,12
24/07/2021,205,34,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,21
24/07/2021,205,35,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,20
24/07/2021,205,36,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,27
24/07/2021,205,37,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,20
24/07/2021,205,38,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,22
24/07/2021,205,39,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,35
24/07/2021,205,40,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,23
24/07/2021,205,41,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,27
24/07/2021,205,42,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,16
24/07/2021,205,43,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,14
24/07/2021,205,44,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,22
24/07/2021,205,45,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,14
24/07/2021,205,46,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,31
24/07/2021,205,47,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,22
24/07/2021,205,48,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,29
24/07/2021,205,49,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,22
24/07/2021,205,50,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,22
24/07/2021,205,51,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,27
24/07/2021,205,52,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,20
24/07/2021,205,53,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,31
24/07/2021,205,54,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,20
24/07/2021,205,55,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,16
24/07/2021,205,56,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,25
24/07/2021,205,57,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,30
24/07/2021,205,58,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,25
24/07/2021,205,59,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,28
24/07/2021,205,60,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,20
24/07/2021,205,61,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,33
24/07/2021,205,62,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,37
24/07/2021,205,63,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,26
24/07/2021,205,64,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,40
24/07/2021,205,65,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,33
24/07/2021,205,66,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,15
24/07/2021,205,67,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,35
24/07/2021,205,68,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,36
24/07/2021,205,69,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,35
24/07/2021,205,70,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,13
24/07/2021,205,1,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,31
24/07/2021,205,2,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,20
24/07/2021,205,3,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,23
24/07/2021,205,4,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,19
24/07/2021,205,5,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,32
24/07/2021,205,6,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,29
24/07/2021,205,7,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,27
24/07/2021,205,8,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,32
24/07/2021,205,9,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,42
24/07/2021,205,10,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,36
24/07/2021,205,11,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,27
24/07/2021,205,12,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,35
24/07/2021,205,13,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,31
24/07/2021,205,14,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,23
24/07/2021,205,15,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,26
24/07/2021,205,16,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,18
24/07/2021,205,17,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,26
24/07/2021,205,18,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,25
24/07/2021,205,19,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,25
24/07/2021,205,20,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,22
24/07/2021,205,21,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,18
24/07/2021,205,22,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,21
24/07/2021,205,23,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,25
24/07/2021,205,24,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,21
24/07/2021,205,25,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,30
24/07/2021,205,26,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,1,29
24/07/2021,205,27,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,33
24/07/2021,205,28,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,32
24/07/2021,205,29,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,25
24/07/2021,205,30,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,1,40
24/07/2021,205,31,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,27
24/07/2021,205,32,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,23
24/07/2021,205,33,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,26
24/07/2021,205,34,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,31
24/07/2021,205,35,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,32
24/07/2021,205,36,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,26
24/07/2021,205,37,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,18
24/07/2021,205,38,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,22
24/07/2021,205,39,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,14
24/07/2021,205,40,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,25
24/07/2021,205,41,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,24
24/07/2021,205,42,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,16
24/07/2021,205,43,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,17
24/07/2021,205,44,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,25
24/07/2021,205,45,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,30
24/07/2021,205,46,Bromus rubens,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,28
24/07/2021,205,47,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,20
24/07/2021,205,48,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,13
24/07/2021,205,49,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,25
24/07/2021,205,50,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,17
24/07/2021,205,51,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,25
24/07/2021,205,52,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,21
24/07/2021,205,53,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,21
24/07/2021,205,54,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,26
24/07/2021,205,55,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,1,25
24/07/2021,205,56,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,29
24/07/2021,205,57,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,21
24/07/2021,205,58,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,21
24/07/2021,205,59,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,31
24/07/2021,205,60,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,22
24/07/2021,205,61,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,26
24/07/2021,205,62,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,30
24/07/2021,205,63,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,30
24/07/2021,205,64,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,25
24/07/2021,205,65,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,20
24/07/2021,205,66,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,21
24/07/2021,205,67,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,24
24/07/2021,205,68,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,29
24/07/2021,205,69,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,22
24/07/2021,205,70,Bromus rubens,Greenhouse Temperature Experiment,15593,2,60,Medium,40,0,31
24/07/2021,205,1,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,24
24/07/2021,205,2,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,1,25
24/07/2021,205,3,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,27
24/07/2021,205,4,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,32
24/07/2021,205,5,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,28
24/07/2021,205,6,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,21
24/07/2021,205,7,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,16
24/07/2021,205,8,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,27
24/07/2021,205,9,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,31
24/07/2021,205,10,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,21
24/07/2021,205,11,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,28
24/07/2021,205,12,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,19
24/07/2021,205,13,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,15
24/07/2021,205,14,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,14
24/07/2021,205,15,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,30
24/07/2021,205,16,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,17
24/07/2021,205,17,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,22
24/07/2021,205,18,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,9
24/07/2021,205,19,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,13
24/07/2021,205,20,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,25
24/07/2021,205,21,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,21
24/07/2021,205,22,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,23
24/07/2021,205,23,Bromus rubens,Greenhouse Temperature Experiment,15573,3,100,High,40,0,17
24/07/2021,205,24,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,16
24/07/2021,205,25,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,1,14
24/07/2021,205,26,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,35
24/07/2021,205,27,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,25
24/07/2021,205,28,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,13
24/07/2021,205,29,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,12
24/07/2021,205,30,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,10
24/07/2021,205,31,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,17
24/07/2021,205,32,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,24
24/07/2021,205,33,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,18
24/07/2021,205,34,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,13
24/07/2021,205,35,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,25
24/07/2021,205,36,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,19
24/07/2021,205,37,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,14
24/07/2021,205,38,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,28
24/07/2021,205,39,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,25
24/07/2021,205,40,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,14
24/07/2021,205,41,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,26
24/07/2021,205,42,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,17
24/07/2021,205,43,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,16
24/07/2021,205,44,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,19
24/07/2021,205,45,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,20
24/07/2021,205,46,Bromus rubens,Greenhouse Temperature Experiment,15566,3,100,High,40,0,30
24/07/2021,205,47,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,22
24/07/2021,205,48,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,24
24/07/2021,205,49,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,26
24/07/2021,205,50,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,31
24/07/2021,205,51,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,20
24/07/2021,205,52,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,22
24/07/2021,205,53,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,27
24/07/2021,205,54,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,29
24/07/2021,205,55,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,25
24/07/2021,205,56,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,22
24/07/2021,205,57,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,29
24/07/2021,205,58,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,30
24/07/2021,205,59,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,29
24/07/2021,205,60,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,24
24/07/2021,205,61,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,26
24/07/2021,205,62,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,27
24/07/2021,205,63,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,13
24/07/2021,205,64,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,20
24/07/2021,205,65,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,27
24/07/2021,205,66,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,29
24/07/2021,205,67,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,25
24/07/2021,205,68,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,19
24/07/2021,205,69,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,30
24/07/2021,205,70,Bromus rubens,Greenhouse Temperature Experiment,15574,3,100,High,40,0,28
28/07/2021,209,1,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,6,17
28/07/2021,209,2,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,31
28/07/2021,209,3,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,2,32
28/07/2021,209,4,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,4,27
28/07/2021,209,5,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,11
28/07/2021,209,6,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,1,13
28/07/2021,209,7,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,2,15
28/07/2021,209,8,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,9
28/07/2021,209,9,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,13
28/07/2021,209,10,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,4,13
28/07/2021,209,11,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,7,23
28/07/2021,209,12,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,20
28/07/2021,209,13,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,23
28/07/2021,209,14,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,22
28/07/2021,209,15,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,6,24
28/07/2021,209,16,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,3,17
28/07/2021,209,17,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,1,17
28/07/2021,209,18,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,1,15
28/07/2021,209,19,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,16
28/07/2021,209,20,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,1,13
28/07/2021,209,21,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,16
28/07/2021,209,22,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,1,16
28/07/2021,209,23,Bromus rubens,Greenhouse Temperature Experiment,15598,1,40,Low,40,1,27
28/07/2021,209,24,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,18
28/07/2021,209,25,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,10
28/07/2021,209,26,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,9
28/07/2021,209,27,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,13
28/07/2021,209,28,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,15
28/07/2021,209,29,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,17
28/07/2021,209,30,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,17
28/07/2021,209,31,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,13
28/07/2021,209,32,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,9
28/07/2021,209,33,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,22
28/07/2021,209,34,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,22
28/07/2021,209,35,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,14
28/07/2021,209,36,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,5,20
28/07/2021,209,37,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,12
28/07/2021,209,38,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,4
28/07/2021,209,39,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,20
28/07/2021,209,40,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,9
28/07/2021,209,41,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,2,19
28/07/2021,209,42,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,2,17
28/07/2021,209,43,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,18
28/07/2021,209,44,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,20
28/07/2021,209,45,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,1,22
28/07/2021,209,46,Bromus rubens,Greenhouse Temperature Experiment,15575,1,40,Low,40,6,13
28/07/2021,209,47,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,18
28/07/2021,209,48,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,14
28/07/2021,209,49,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,2,18
28/07/2021,209,50,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,20
28/07/2021,209,51,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,2,24
28/07/2021,209,52,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,16
28/07/2021,209,53,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,10,22
28/07/2021,209,54,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,23
28/07/2021,209,55,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,22
28/07/2021,209,56,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,10
28/07/2021,209,57,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,1,20
28/07/2021,209,58,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,2,17
28/07/2021,209,59,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,18
28/07/2021,209,60,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,17
28/07/2021,209,61,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,4,22
28/07/2021,209,62,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,7,15
28/07/2021,209,63,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,7,13
28/07/2021,209,64,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,28
28/07/2021,209,65,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,5,27
28/07/2021,209,66,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,10,22
28/07/2021,209,67,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,8,28
28/07/2021,209,68,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,27
28/07/2021,209,69,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,5,20
28/07/2021,209,70,Bromus rubens,Greenhouse Temperature Experiment,15571,1,40,Low,40,2,26
28/07/2021,209,1,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,4,18
28/07/2021,209,2,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,14
28/07/2021,209,3,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,34
28/07/2021,209,4,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,14
28/07/2021,209,5,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,3,23
28/07/2021,209,6,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,5,13
28/07/2021,209,7,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,2,23
28/07/2021,209,8,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,14
28/07/2021,209,9,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,3,31
28/07/2021,209,10,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,2,32
28/07/2021,209,11,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,19
28/07/2021,209,12,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,3,28
28/07/2021,209,13,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,17
28/07/2021,209,14,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,23
28/07/2021,209,15,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,21
28/07/2021,209,16,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,12
28/07/2021,209,17,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,22
28/07/2021,209,18,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,15
28/07/2021,209,19,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,24
28/07/2021,209,20,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,17
28/07/2021,209,21,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,1,20
28/07/2021,209,22,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,30
28/07/2021,209,23,Bromus rubens,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,21
